iter	F1	Logloss
186	0.999993875	0.0001246051027
187	0.999993875	0.0001246051027
188	0.999993875	0.0001246051027
189	0.999993875	0.0001246051027
190	0.999993875	0.0001246051027
191	0.999993875	0.0001246051027
192	0.999993875	0.0001246051027
193	0.999993875	0.0001246051027
194	0.999993875	0.0001246051027
195	0.999993875	0.0001246051027
196	0.999993875	0.0001246051027
197	0.999993875	0.0001246051027
198	0.999993875	0.0001246051027
199	0.999993875	0.0001246051027
200	0.999993875	0.0001246051027
201	0.999993875	0.0001246051027
202	0.999993875	0.0001246051027
203	0.999993875	0.0001246051027
204	0.999993875	0.0001246051027
205	0.999993875	0.0001246051027
206	0.999993875	0.0001246051027
207	0.999993875	0.0001246051027
208	0.999993875	0.0001246051027
209	0.999993875	0.0001246051027
210	0.999993875	0.0001246051027
211	0.999993875	0.0001246051027
212	0.999993875	0.0001246051027
213	0.999993875	0.0001246051027
214	0.999993875	0.0001246051027
215	0.999993875	0.0001246051027
216	0.999993875	0.0001246051027
217	0.999993875	0.0001246051027
218	0.999993875	0.0001246051027
219	0.999993875	0.0001246051027
220	0.999993875	0.0001246051027
221	0.999993875	0.0001246051027
222	0.999993875	0.0001246051027
223	0.999993875	0.0001246051027
224	0.999993875	0.0001246051027
225	0.999993875	0.0001246051027
226	0.999993875	0.0001246051027
227	0.999993875	0.0001246051027
228	0.999993875	0.0001246051027
229	0.999993875	0.0001246051027
230	0.999993875	0.0001246051027
231	0.999993875	0.0001246051027
232	0.999993875	0.0001246051027
233	0.999993875	0.0001246051027
234	0.999993875	0.0001246051027
235	0.999993875	0.0001246051027
236	0.999993875	0.0001246051027
237	0.999993875	0.0001246051027
238	0.999993875	0.0001246051027
239	0.999993875	0.0001246051027
240	0.999993875	0.0001246051027
241	0.999993875	0.0001246051027
242	0.999993875	0.0001246051027
243	0.999993875	0.0001246051027
244	0.999993875	0.0001246051027
245	0.999993875	0.0001246051027
246	0.999993875	0.0001246051027
247	0.999993875	0.0001246051027
248	0.999993875	0.0001246051027
249	0.999993875	0.0001246051027
250	0.999993875	0.0001246051027
251	0.999993875	0.0001246051027
252	0.999993875	0.0001246051027
253	0.999993875	0.0001246051027
254	0.999993875	0.0001246051027
255	0.999993875	0.0001246051027
256	0.999993875	0.0001246051027
257	0.999993875	0.0001246051027
258	0.999993875	0.0001246051027
259	0.999993875	0.0001246051027
260	0.999993875	0.0001246051027
261	0.999993875	0.0001246051027
262	0.999993875	0.0001246051027
263	0.999993875	0.0001246051027
264	0.999993875	0.0001246051027
265	0.999993875	0.0001246051027
266	0.999993875	0.0001246051027
267	0.999993875	0.0001246051027
268	0.999993875	0.0001246051027
269	0.999993875	0.0001246051027
270	0.999993875	0.0001246051027
271	0.999993875	0.0001246051027
272	0.999993875	0.0001246051027
273	0.999993875	0.0001246051027
274	0.999993875	0.0001246051027
275	0.999993875	0.0001246051027
276	0.999993875	0.0001246051027
277	0.999993875	0.0001246051027
278	0.999993875	0.0001246051027
279	0.999993875	0.0001246051027
280	0.999993875	0.0001246051027
281	0.999993875	0.0001246051027
282	0.999993875	0.0001246051027
283	0.999993875	0.0001246051027
284	0.999993875	0.0001246051027
285	0.999993875	0.0001246051027
286	0.999993875	0.0001246051027
287	0.999993875	0.0001246051027
288	0.999993875	0.0001246051027
289	0.999993875	0.0001246051027
290	0.999993875	0.0001246051027
291	0.999993875	0.0001246051027
292	0.999993875	0.0001246051027
293	0.999993875	0.0001246051027
294	0.999993875	0.0001246051027
295	0.999993875	0.0001246051027
296	0.999993875	0.0001246051027
297	0.999993875	0.0001246051027
298	0.999993875	0.0001246051027
299	0.999993875	0.0001246051027
300	0.999993875	0.0001246051027
301	0.999993875	0.0001246051027
302	0.999993875	0.0001246051027
303	0.999993875	0.0001246051027
304	0.999993875	0.0001246051027
305	0.999993875	0.0001246051027
306	0.999993875	0.0001246051027
307	0.999993875	0.0001246051027
308	0.999993875	0.0001246051027
309	0.999993875	0.0001246051027
310	0.999993875	0.0001246051027
311	0.999993875	0.0001246051027
312	0.999993875	0.0001246051027
313	0.999993875	0.0001246051027
314	0.999993875	0.0001246051027
315	0.999993875	0.0001246051027
316	0.999993875	0.0001246051027
317	0.999993875	0.0001246051027
318	0.999993875	0.0001246051027
319	0.999993875	0.0001246051027
320	0.999993875	0.0001246051027
321	0.999993875	0.0001246051027
322	0.999993875	0.0001246051027
323	0.999993875	0.0001246051027
324	0.999993875	0.0001246051027
325	0.999993875	0.0001246051027
326	0.999993875	0.0001246051027
327	0.999993875	0.0001246051027
328	0.999993875	0.0001246051027
329	0.999993875	0.0001246051027
330	0.999993875	0.0001246051027
331	0.999993875	0.0001246051027
332	0.999993875	0.0001246051027
333	0.999993875	0.0001246051027
334	0.999993875	0.0001246051027
335	0.999993875	0.0001246051027
336	0.999993875	0.0001246051027
337	0.999993875	0.0001246051027
338	0.999993875	0.0001246051027
339	0.999993875	0.0001246051027
340	0.999993875	0.0001246051027
341	0.999993875	0.0001246051027
342	0.999993875	0.0001246051027
343	0.999993875	0.0001246051027
344	0.999993875	0.0001246051027
345	0.999993875	0.0001246051027
346	0.999993875	0.0001246051027
347	0.999993875	0.0001246051027
348	0.999993875	0.0001246051027
349	0.999993875	0.0001246051027
350	0.999993875	0.0001246051027
351	0.999993875	0.0001246051027
352	0.999993875	0.0001246051027
353	0.999993875	0.0001246051027
354	0.999993875	0.0001246051027
355	0.999993875	0.0001246051027
356	0.999993875	0.0001246051027
357	0.999993875	0.0001246051027
358	0.999993875	0.0001246051027
359	0.999993875	0.0001246051027
360	0.999993875	0.0001246051027
361	0.999993875	0.0001246051027
362	0.999993875	0.0001246051027
363	0.999993875	0.0001246051027
364	0.999993875	0.0001246051027
365	0.999993875	0.0001246051027
366	0.999993875	0.0001246051027
367	0.999993875	0.0001246051027
368	0.999993875	0.0001246051027
369	0.999993875	0.0001246051027
370	0.999993875	0.0001246051027
371	0.999993875	0.0001246051027
372	0.999993875	0.0001246051027
373	0.999993875	0.0001246051027
374	0.999993875	0.0001246051027
375	0.999993875	0.0001246051027
376	0.999993875	0.0001246051027
377	0.999993875	0.0001246051027
378	0.999993875	0.0001246051027
379	0.999993875	0.0001246051027
380	0.999993875	0.0001246051027
381	0.999993875	0.0001246051027
382	0.999993875	0.0001246051027
383	0.999993875	0.0001246051027
384	0.999993875	0.0001246051027
385	0.999993875	0.0001246051027
386	0.999993875	0.0001246051027
387	0.999993875	0.0001246051027
388	0.999993875	0.0001246051027
389	0.999993875	0.0001246051027
390	0.999993875	0.0001246051027
391	0.999993875	0.0001246051027
392	0.999993875	0.0001246051027
393	0.999993875	0.0001246051027
394	0.999993875	0.0001246051027
395	0.999993875	0.0001246051027
396	0.999993875	0.0001246051027
397	0.999993875	0.0001246051027
398	0.999993875	0.0001246051027
399	0.999993875	0.0001246051027
400	0.999993875	0.0001246051027
401	0.999993875	0.0001246051027
402	0.999993875	0.0001246051027
403	0.999993875	0.0001246051027
404	0.999993875	0.0001246051027
405	0.999993875	0.0001246051027
406	0.999993875	0.0001246051027
407	0.999993875	0.0001246051027
408	0.999993875	0.0001246051027
409	0.999993875	0.0001246051027
410	0.999993875	0.0001246051027
411	0.999993875	0.0001246051027
412	0.999993875	0.0001246051027
413	0.999993875	0.0001246051027
414	0.999993875	0.0001246051027
415	0.999993875	0.0001246051027
416	0.999993875	0.0001246051027
417	0.999993875	0.0001246051027
418	0.999993875	0.0001246051027
419	0.999993875	0.0001246051027
420	0.999993875	0.0001246051027
421	0.999993875	0.0001246051027
422	0.999993875	0.0001246051027
423	0.999993875	0.0001246051027
424	0.999993875	0.0001246051027
425	0.999993875	0.0001246051027
426	0.999993875	0.0001246051027
427	0.999993875	0.0001246051027
428	0.999993875	0.0001246051027
429	0.999993875	0.0001246051027
430	0.999993875	0.0001246051027
431	0.999993875	0.0001246051027
432	0.999993875	0.0001246051027
433	0.999993875	0.0001246051027
434	0.999993875	0.0001246051027
435	0.999993875	0.0001246051027
436	0.999993875	0.0001246051027
437	0.999993875	0.0001246051027
438	0.999993875	0.0001246051027
439	0.999993875	0.0001246051027
440	0.999993875	0.0001246051027
441	0.999993875	0.0001246051027
442	0.999993875	0.0001246051027
443	0.999993875	0.0001246051027
444	0.999993875	0.0001246051027
445	0.999993875	0.0001246051027
446	0.999993875	0.0001246051027
447	0.999993875	0.0001246051027
448	0.999993875	0.0001246051027
449	0.999993875	0.0001246051027
450	0.999993875	0.0001246051027
451	0.999993875	0.0001246051027
452	0.999993875	0.0001246051027
453	0.999993875	0.0001246051027
454	0.999993875	0.0001246051027
455	0.999993875	0.0001246051027
456	0.999993875	0.0001246051027
457	0.999993875	0.0001246051027
458	0.999993875	0.0001246051027
459	0.999993875	0.0001246051027
460	0.999993875	0.0001246051027
461	0.999993875	0.0001246051027
462	0.999993875	0.0001246051027
463	0.999993875	0.0001246051027
464	0.999993875	0.0001246051027
465	0.999993875	0.0001246051027
466	0.999993875	0.0001246051027
467	0.999993875	0.0001246051027
468	0.999993875	0.0001246051027
469	0.999993875	0.0001246051027
470	0.999993875	0.0001246051027
471	0.999993875	0.0001246051027
472	0.999993875	0.0001246051027
473	0.999993875	0.0001246051027
474	0.999993875	0.0001246051027
475	0.999993875	0.0001246051027
476	0.999993875	0.0001246051027
477	0.999993875	0.0001246051027
478	0.999993875	0.0001246051027
479	0.999993875	0.0001246051027
480	0.999993875	0.0001246051027
481	0.999993875	0.0001246051027
482	0.999993875	0.0001246051027
483	0.999993875	0.0001246051027
484	0.999993875	0.0001246051027
485	0.999993875	0.0001246051027
486	0.999993875	0.0001246051027
487	0.999993875	0.0001246051027
488	0.999993875	0.0001246051027
489	0.999993875	0.0001246051027
490	0.999993875	0.0001246051027
491	0.999993875	0.0001246051027
492	0.999993875	0.0001246051027
493	0.999993875	0.0001246051027
494	0.999993875	0.0001246051027
495	0.999993875	0.0001246051027
496	0.999993875	0.0001246051027
497	0.999993875	0.0001246051027
498	0.999993875	0.0001246051027
499	0.999993875	0.0001246051027
500	0.999993875	0.0001246051027
501	0.999993875	0.0001246051027
502	0.999993875	0.0001246051027
503	0.999993875	0.0001246051027
504	0.999993875	0.0001246051027
505	0.999993875	0.0001246051027
506	0.999993875	0.0001246051027
507	0.999993875	0.0001246051027
508	0.999993875	0.0001246051027
509	0.999993875	0.0001246051027
510	0.999993875	0.0001246051027
511	0.999993875	0.0001246051027
512	0.999993875	0.0001246051027
513	0.999993875	0.0001246051027
514	0.999993875	0.0001246051027
515	0.999993875	0.0001246051027
516	0.999993875	0.0001246051027
517	0.999993875	0.0001246051027
518	0.999993875	0.0001246051027
519	0.999993875	0.0001246051027
520	0.999993875	0.0001246051027
521	0.999993875	0.0001246051027
522	0.999993875	0.0001246051027
523	0.999993875	0.0001246051027
524	0.999993875	0.0001246051027
525	0.999993875	0.0001246051027
526	0.999993875	0.0001246051027
527	0.999993875	0.0001246051027
528	0.999993875	0.0001246051027
529	0.999993875	0.0001246051027
530	0.999993875	0.0001246051027
531	0.999993875	0.0001246051027
532	0.999993875	0.0001246051027
533	0.999993875	0.0001246051027
534	0.999993875	0.0001246051027
535	0.999993875	0.0001246051027
536	0.999993875	0.0001246051027
537	0.999993875	0.0001246051027
538	0.999993875	0.0001246051027
539	0.999993875	0.0001246051027
540	0.999993875	0.0001246051027
541	0.999993875	0.0001246051027
542	0.999993875	0.0001246051027
543	0.999993875	0.0001246051027
544	0.999993875	0.0001246051027
545	0.999993875	0.0001246051027
546	0.999993875	0.0001246051027
547	0.999993875	0.0001246051027
548	0.999993875	0.0001246051027
549	0.999993875	0.0001246051027
550	0.999993875	0.0001246051027
551	0.999993875	0.0001246051027
552	0.999993875	0.0001246051027
553	0.999993875	0.0001246051027
554	0.999993875	0.0001246051027
555	0.999993875	0.0001246051027
556	0.999993875	0.0001246051027
557	0.999993875	0.0001246051027
558	0.999993875	0.0001246051027
559	0.999993875	0.0001246051027
560	0.999993875	0.0001246051027
561	0.999993875	0.0001246051027
562	0.999993875	0.0001246051027
563	0.999993875	0.0001246051027
564	0.999993875	0.0001246051027
565	0.999993875	0.0001246051027
566	0.999993875	0.0001246051027
567	0.999993875	0.0001246051027
568	0.999993875	0.0001246051027
569	0.999993875	0.0001246051027
570	0.999993875	0.0001246051027
571	0.999993875	0.0001246051027
572	0.999993875	0.0001246051027
573	0.999993875	0.0001246051027
574	0.999993875	0.0001246051027
575	0.999993875	0.0001246051027
576	0.999993875	0.0001246051027
577	0.999993875	0.0001246051027
578	0.999993875	0.0001246051027
579	0.999993875	0.0001246051027
580	0.999993875	0.0001246051027
581	0.999993875	0.0001246051027
582	0.999993875	0.0001246051027
583	0.999993875	0.0001246051027
584	0.999993875	0.0001246051027
585	0.999993875	0.0001246051027
586	0.999993875	0.0001246051027
587	0.999993875	0.0001246051027
588	0.999993875	0.0001246051027
589	0.999993875	0.0001246051027
590	0.999993875	0.0001246051027
591	0.999993875	0.0001246051027
592	0.999993875	0.0001246051027
593	0.999993875	0.0001246051027
594	0.999993875	0.0001246051027
595	0.999993875	0.0001246051027
596	0.999993875	0.0001246051027
597	0.999993875	0.0001246051027
598	0.999993875	0.0001246051027
599	0.999993875	0.0001246051027
600	0.999993875	0.0001246051027
601	0.999993875	0.0001246051027
602	0.999993875	0.0001246051027
603	0.999993875	0.0001246051027
604	0.999993875	0.0001246051027
605	0.999993875	0.0001246051027
606	0.999993875	0.0001246051027
607	0.999993875	0.0001246051027
608	0.999993875	0.0001246051027
609	0.999993875	0.0001246051027
610	0.999993875	0.0001246051027
611	0.999993875	0.0001246051027
612	0.999993875	0.0001246051027
613	0.999993875	0.0001246051027
614	0.999993875	0.0001246051027
615	0.999993875	0.0001246051027
616	0.999993875	0.0001246051027
617	0.999993875	0.0001246051027
618	0.999993875	0.0001246051027
619	0.999993875	0.0001246051027
620	0.999993875	0.0001246051027
621	0.999993875	0.0001246051027
622	0.999993875	0.0001246051027
623	0.999993875	0.0001246051027
624	0.999993875	0.0001246051027
625	0.999993875	0.0001246051027
626	0.999993875	0.0001246051027
627	0.999993875	0.0001246051027
628	0.999993875	0.0001246051027
629	0.999993875	0.0001246051027
630	0.999993875	0.0001246051027
631	0.999993875	0.0001246051027
632	0.999993875	0.0001246051027
633	0.999993875	0.0001246051027
634	0.999993875	0.0001246051027
635	0.999993875	0.0001246051027
636	0.999993875	0.0001246051027
637	0.999993875	0.0001246051027
638	0.999993875	0.0001246051027
639	0.999993875	0.0001246051027
640	0.999993875	0.0001246051027
641	0.999993875	0.0001246051027
642	0.999993875	0.0001246051027
643	0.999993875	0.0001246051027
644	0.999993875	0.0001246051027
645	0.999993875	0.0001246051027
646	0.999993875	0.0001246051027
647	0.999993875	0.0001246051027
648	0.999993875	0.0001246051027
649	0.999993875	0.0001246051027
650	0.999993875	0.0001246051027
651	0.999993875	0.0001246051027
652	0.999993875	0.0001246051027
653	0.999993875	0.0001246051027
654	0.999993875	0.0001246051027
655	0.999993875	0.0001246051027
656	0.999993875	0.0001246051027
657	0.999993875	0.0001246051027
658	0.999993875	0.0001246051027
659	0.999993875	0.0001246051027
660	0.999993875	0.0001246051027
661	0.999993875	0.0001246051027
662	0.999993875	0.0001246051027
663	0.999993875	0.0001246051027
664	0.999993875	0.0001246051027
665	0.999993875	0.0001246051027
666	0.999993875	0.0001246051027
667	0.999993875	0.0001246051027
668	0.999993875	0.0001246051027
669	0.999993875	0.0001246051027
670	0.999993875	0.0001246051027
671	0.999993875	0.0001246051027
672	0.999993875	0.0001246051027
673	0.999993875	0.0001246051027
674	0.999993875	0.0001246051027
675	0.999993875	0.0001246051027
676	0.999993875	0.0001246051027
677	0.999993875	0.0001246051027
678	0.999993875	0.0001246051027
679	0.999993875	0.0001246051027
680	0.999993875	0.0001246051027
681	0.999993875	0.0001246051027
682	0.999993875	0.0001246051027
683	0.999993875	0.0001246051027
684	0.999993875	0.0001246051027
685	0.999993875	0.0001246051027
686	0.999993875	0.0001246051027
687	0.999993875	0.0001246051027
688	0.999993875	0.0001246051027
689	0.999993875	0.0001246051027
690	0.999993875	0.0001246051027
691	0.999993875	0.0001246051027
692	0.999993875	0.0001246051027
693	0.999993875	0.0001246051027
694	0.999993875	0.0001246051027
695	0.999993875	0.0001246051027
696	0.999993875	0.0001246051027
697	0.999993875	0.0001246051027
698	0.999993875	0.0001246051027
699	0.999993875	0.0001246051027
700	0.999993875	0.0001246051027
701	0.999993875	0.0001246051027
702	0.999993875	0.0001246051027
703	0.999993875	0.0001246051027
704	0.999993875	0.0001246051027
705	0.999993875	0.0001246051027
706	0.999993875	0.0001246051027
707	0.999993875	0.0001246051027
708	0.999993875	0.0001246051027
709	0.999993875	0.0001246051027
710	0.999993875	0.0001246051027
711	0.999993875	0.0001246051027
712	0.999993875	0.0001246051027
713	0.999993875	0.0001246051027
714	0.999993875	0.0001246051027
715	0.999993875	0.0001246051027
716	0.999993875	0.0001246051027
717	0.999993875	0.0001246051027
718	0.999993875	0.0001246051027
719	0.999993875	0.0001246051027
720	0.999993875	0.0001246051027
721	0.999993875	0.0001246051027
722	0.999993875	0.0001246051027
723	0.999993875	0.0001246051027
724	0.999993875	0.0001246051027
725	0.999993875	0.0001246051027
726	0.999993875	0.0001246051027
727	0.999993875	0.0001246051027
728	0.999993875	0.0001246051027
729	0.999993875	0.0001246051027
730	0.999993875	0.0001246051027
731	0.999993875	0.0001246051027
732	0.999993875	0.0001246051027
733	0.999993875	0.0001246051027
734	0.999993875	0.0001246051027
735	0.999993875	0.0001246051027
736	0.999993875	0.0001246051027
737	0.999993875	0.0001246051027
738	0.999993875	0.0001246051027
739	0.999993875	0.0001246051027
740	0.999993875	0.0001246051027
741	0.999993875	0.0001246051027
742	0.999993875	0.0001246051027
743	0.999993875	0.0001246051027
744	0.999993875	0.0001246051027
745	0.999993875	0.0001246051027
746	0.999993875	0.0001246051027
747	0.999993875	0.0001246051027
748	0.999993875	0.0001246051027
749	0.999993875	0.0001246051027
750	0.999993875	0.0001246051027
751	0.999993875	0.0001246051027
752	0.999993875	0.0001246051027
753	0.999993875	0.0001246051027
754	0.999993875	0.0001246051027
755	0.999993875	0.0001246051027
756	0.999993875	0.0001246051027
757	0.999993875	0.0001246051027
758	0.999993875	0.0001246051027
759	0.999993875	0.0001246051027
760	0.999993875	0.0001246051027
761	0.999993875	0.0001246051027
762	0.999993875	0.0001246051027
763	0.999993875	0.0001246051027
764	0.999993875	0.0001246051027
765	0.999993875	0.0001246051027
766	0.999993875	0.0001246051027
767	0.999993875	0.0001246051027
768	0.999993875	0.0001246051027
769	0.999993875	0.0001246051027
770	0.999993875	0.0001246051027
771	0.999993875	0.0001246051027
772	0.999993875	0.0001246051027
773	0.999993875	0.0001246051027
774	0.999993875	0.0001246051027
775	0.999993875	0.0001246051027
776	0.999993875	0.0001246051027
777	0.999993875	0.0001246051027
778	0.999993875	0.0001246051027
779	0.999993875	0.0001246051027
780	0.999993875	0.0001246051027
781	0.999993875	0.0001246051027
782	0.999993875	0.0001246051027
783	0.999993875	0.0001246051027
784	0.999993875	0.0001246051027
785	0.999993875	0.0001246051027
786	0.999993875	0.0001246051027
787	0.999993875	0.0001246051027
788	0.999993875	0.0001246051027
789	0.999993875	0.0001246051027
790	0.999993875	0.0001246051027
791	0.999993875	0.0001246051027
792	0.999993875	0.0001246051027
793	0.999993875	0.0001246051027
794	0.999993875	0.0001246051027
795	0.999993875	0.0001246051027
796	0.999993875	0.0001246051027
797	0.999993875	0.0001246051027
798	0.999993875	0.0001246051027
799	0.999993875	0.0001246051027
800	0.999993875	0.0001246051027
801	0.999993875	0.0001246051027
802	0.999993875	0.0001246051027
803	0.999993875	0.0001246051027
804	0.999993875	0.0001246051027
805	0.999993875	0.0001246051027
806	0.999993875	0.0001246051027
807	0.999993875	0.0001246051027
808	0.999993875	0.0001246051027
809	0.999993875	0.0001246051027
810	0.999993875	0.0001246051027
811	0.999993875	0.0001246051027
812	0.999993875	0.0001246051027
813	0.999993875	0.0001246051027
814	0.999993875	0.0001246051027
815	0.999993875	0.0001246051027
816	0.999993875	0.0001246051027
817	0.999993875	0.0001246051027
818	0.999993875	0.0001246051027
819	0.999993875	0.0001246051027
820	0.999993875	0.0001246051027
821	0.999993875	0.0001246051027
822	0.999993875	0.0001246051027
823	0.999993875	0.0001246051027
824	0.999993875	0.0001246051027
825	0.999993875	0.0001246051027
826	0.999993875	0.0001246051027
827	0.999993875	0.0001246051027
828	0.999993875	0.0001246051027
829	0.999993875	0.0001246051027
830	0.999993875	0.0001246051027
831	0.999993875	0.0001246051027
832	0.999993875	0.0001246051027
833	0.999993875	0.0001246051027
834	0.999993875	0.0001246051027
835	0.999993875	0.0001246051027
836	0.999993875	0.0001246051027
837	0.999993875	0.0001246051027
838	0.999993875	0.0001246051027
839	0.999993875	0.0001246051027
840	0.999993875	0.0001246051027
841	0.999993875	0.0001246051027
842	0.999993875	0.0001246051027
843	0.999993875	0.0001246051027
844	0.999993875	0.0001246051027
845	0.999993875	0.0001246051027
846	0.999993875	0.0001246051027
847	0.999993875	0.0001246051027
848	0.999993875	0.0001246051027
849	0.999993875	0.0001246051027
850	0.999993875	0.0001246051027
851	0.999993875	0.0001246051027
852	0.999993875	0.0001246051027
853	0.999993875	0.0001246051027
854	0.999993875	0.0001246051027
855	0.999993875	0.0001246051027
856	0.999993875	0.0001246051027
857	0.999993875	0.0001246051027
858	0.999993875	0.0001246051027
859	0.999993875	0.0001246051027
860	0.999993875	0.0001246051027
861	0.999993875	0.0001246051027
862	0.999993875	0.0001246051027
863	0.999993875	0.0001246051027
864	0.999993875	0.0001246051027
865	0.999993875	0.0001246051027
866	0.999993875	0.0001246051027
867	0.999993875	0.0001246051027
868	0.999993875	0.0001246051027
869	0.999993875	0.0001246051027
870	0.999993875	0.0001246051027
871	0.999993875	0.0001246051027
872	0.999993875	0.0001246051027
873	0.999993875	0.0001246051027
874	0.999993875	0.0001246051027
